id_str,username,text,date,user_language,URLs,user_id,followers_count,friends_count,user_location,source_device,retweet_count,reply_count,like_count,text_clean,spotify_URLs
1476296551085400065,UnitedSongBird,"Sung from a viewpoint of a girl with roller skates trying to attract the attention of a boy🎧#Pop single titled ""#Brand New #Key"" was on top of the #Billboard #December29 1971 recorded by American🇺🇸 singer-songwriter musician🎸#Melanie Safka #folk #country https://t.co/tMOrnLh5XI",2021-12-29 20:58:20+00:00,en,['https://open.spotify.com/track/7da5B9d2oVV16YSzXVxmrR?si=651872ea122041f5'],1207779675507953664,2018,1721,United ,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,0,9,sung from a viewpoint of a girl with roller skates trying to attract the attention of a boypop single titled brand new key was on top of the billboard december29 1971 recorded by american singersongwriter musicianmelanie safka folk country ,['https://open.spotify.com/track/7da5B9d2oVV16YSzXVxmrR?si=651872ea122041f5']
1472590039310041091,reginemaemusic,I’m so proud of you Phi @MSuppasit  it’s still on #Billboard https://t.co/3ggJTs0WsN,2021-12-19 15:29:59+00:00,en,['https://open.spotify.com/track/6ZaKKVN7E8iOP0ZW03w28e?si=2iAdpVADRLi6onA2hv3L3w&context=spotify%3Asearch%3Amew'],106391373,189,17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,0,im so proud of you phi msuppasit its still on billboard ,['https://open.spotify.com/track/6ZaKKVN7E8iOP0ZW03w28e?si=2iAdpVADRLi6onA2hv3L3w&context=spotify%3Asearch%3Amew']
1471634983886671872,BESTY40811412,"#HotTrendingSongs 
#BEFIRST
#Gifted

🎧#Spotify
https://t.co/aOQJjolNCc

Check out ""Gifted."" by BE:FIRST on this week's Hot Trending Songs Powered by Twitter! 
https://t.co/wouZFY4jZQ 
@billboard #Billboard",2021-12-17 00:14:56+00:00,en,"['https://open.spotify.com/track/65AmrrbvmkhGCYWk9xfXPW?si=I9yFyFp1R4qHgLrJI12DKA&context=spotify%3Aplaylist%3A70hVsUjVTl8mrMawPC1f3R', 'https://www.billboard.com/charts/twitter-hot-trending-songs/?rank=8']",1445569190358753283,1233,1309,9/25岡山,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",15,0,15,hottrendingsongs befirst gifted spotify check out gifted by befirst on this weeks hot trending songs powered by twitter billboard billboard,['https://open.spotify.com/track/65AmrrbvmkhGCYWk9xfXPW?si=I9yFyFp1R4qHgLrJI12DKA&context=spotify%3Aplaylist%3A70hVsUjVTl8mrMawPC1f3R']
1470473159619100676,LordGutsy,Lord Guts is aiming for billboard 200 https://t.co/1cuRuvEcW4 #BillboardHotTrending #Billboard200 #Billboard #billboardhot100,2021-12-13 19:18:15+00:00,en,['https://open.spotify.com/track/36KfRFqCOwc7d71jONfHB6?si=aslJPh94T7Kk657cW62kFg&utm_source=copy-link'],955619338484092928,515,270,Bushkill Pennsylvania,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,0,2,lord guts is aiming for billboard 200 billboardhottrending billboard200 billboard billboardhot100,['https://open.spotify.com/track/36KfRFqCOwc7d71jONfHB6?si=aslJPh94T7Kk657cW62kFg&utm_source=copy-link']
1467793245556154375,GriffinSam_,"Song of the day 

https://t.co/xMGsrhxerk

•
•
•
•
#spotify #itunes #googleplay #applemusic #tidal #deezer #amazonmusic #soundcloud #amazon #iheartradio #newmusic #vevo #beatport #indieartist #datpiff #rhapsody #playlist #billboard #reverbnation #worldstarhiphop",2021-12-06 09:49:14+00:00,en,['https://open.spotify.com/track/65GHzL6BGgba4Ms9BbuKWI?si=84fa4bede50141b9'],1278047326528049155,190,1262,"London, England","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,3,song of the day spotify itunes googleplay applemusic tidal deezer amazonmusic soundcloud amazon iheartradio newmusic vevo beatport indieartist datpiff rhapsody playlist billboard reverbnation worldstarhiphop,['https://open.spotify.com/track/65GHzL6BGgba4Ms9BbuKWI?si=84fa4bede50141b9']
1464414116282568705,MetalMachine_1,"Welcome To #MetalMachine 🤘

#EnjoyTheRide   

#NowPlaying #NowStreaming                 

#MTV #Songs #Musician #Music #HeavyMetal #Guitarist #Drums

#BillBoard #Rock #Metal 🤘

#YouTube #Spotify #iHeartRadio

#HeadBangersBall #MetalMusic

#OnePlus_USA

https://t.co/TAJam8vVhh",2021-11-27 02:01:47+00:00,en,['https://open.spotify.com/track/47qV9FAvLMUi5Ui6aTtyNT?si=znFCcWeaR5q060lA_bG3UQ'],19464588,90,557,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,0,0,welcome to metalmachine enjoytheride nowplaying nowstreaming mtv songs musician music heavymetal guitarist drums billboard rock metal youtube spotify iheartradio headbangersball metalmusic oneplus_usa ,['https://open.spotify.com/track/47qV9FAvLMUi5Ui6aTtyNT?si=znFCcWeaR5q060lA_bG3UQ']
1462206739290361859,Cyn_Dear,"How can I say this? I am so proud to be a Dear fan of @dimash_official 

#DimashQudaibergen ‘s song #BeWithMe finally made it on the Hot Trending Songs chart for #Billboard 

#DimashTheVoice is blazing🔥🔥🔥 UNITED FOR DIMASH 

https://t.co/eigKrevCuI",2021-11-20 23:50:27+00:00,en,['https://open.spotify.com/track/1CUoIz1tIezmMe5ZAGUXez?si=ywOA__CURKC6Qo5Tgrt4zA'],1364044173012209664,825,1225,"Tauranga, New Zealand","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39,0,35,how can i say this i am so proud to be a dear fan of dimash_official dimashqudaibergen s song bewithme finally made it on the hot trending songs chart for billboard dimashthevoice is blazing united for dimash ,['https://open.spotify.com/track/1CUoIz1tIezmMe5ZAGUXez?si=ywOA__CURKC6Qo5Tgrt4zA']
1461415113190162444,ma_wasala,"#DimashQudaibergen really brings to life everything he does, everything he sings! Every # song 🎶@dimash_official brings so much life!❤️
#FlyAway #BeWithMe 
#Billboard #ITunes 
I listen to #DimashQudaibergen's music on #YouTube 
#Spotify 
▶️https://t.co/2OU1i1mzyb https://t.co/2ZOwX2ygOD",2021-11-18 19:24:49+00:00,en,['http://open.spotify.com/track/1CUoIz1tIezmMe5ZAGUXez?si=nGfFKhU9RzmCEu2T44jn1g&utm_source=copy-link'],1244011453125931010,106,53,Poland..,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",63,3,63,dimashqudaibergen really brings to life everything he does everything he sings every song dimash_official brings so much life flyaway bewithme billboard itunes i listen to dimashqudaibergens music on youtube spotify ,[]
1458675408623308801,conchij16648058,#DimashQudaibergеn/You are the morning sun @dimash_official/  song #FlyAwау/#YouTube/#Spotify/#Billboard 💪🏻❤️#DQ !  https://t.co/7OcjHA7oqx,2021-11-11 05:58:12+00:00,en,['https://open.spotify.com/track/3PrBCZYviaV6QaYqw0NkYN?si=h2SZ8_E_RHeyRG-beQ8kGw'],1376585033352421380,186,180,"Basilea, Suiza","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",21,1,16,dimashqudaibergеnyou are the morning sun dimash_official song flyawауyoutubespotifybillboard dq ,['https://open.spotify.com/track/3PrBCZYviaV6QaYqw0NkYN?si=h2SZ8_E_RHeyRG-beQ8kGw']
1458631004147662856,JamesAMoore_JAM,"@TheRock @GalGadot @VancityReynolds #ReadNotice
But, dang, ain't nobody done me wrong, today!
And I ain't mad at nobody.
Today is #Funkday!
#Shameless #LinkDrop
https://t.co/ryCbIsIwMs
Which #Billboard for 
#RedNotice?
@carmenm42685041",2021-11-11 03:01:46+00:00,en,['https://open.spotify.com/track/2c3Va4sRp5NHBpuVYdzEGD'],17146773,3336,3086,"Baltimore, MD USA Funk We Do! ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,therock galgadot vancityreynolds readnotice but dang aint nobody done me wrong today and i aint mad at nobody today is funkday shameless linkdrop which billboard for rednotice carmenm42685041,['https://open.spotify.com/track/2c3Va4sRp5NHBpuVYdzEGD']
1456247929820299271,Alice19803,@AubreyChin2 @Manuela66886739 I don't think it is impossible. Come on Dears... We should be 10 Mln in the world.. Why don't so many support @dimash_official on social??? He gives so much to us .. Listen to #FlyAway by #DimashQudaibergen and support him for #billboard https://t.co/UD9jlYs0tG,2021-11-04 13:12:16+00:00,en,['https://open.spotify.com/track/3PrBCZYviaV6QaYqw0NkYN?si=2zNyMwAXRMKCQ2Dk0PfK5A&utm_source=copy-link'],1448726088276918274,377,352,Italy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",21,2,25,aubreychin2 manuela66886739 i dont think it is impossible come on dears we should be 10 mln in the world why dont so many support dimash_official on social he gives so much to us listen to flyaway by dimashqudaibergen and support him for billboard ,['https://open.spotify.com/track/3PrBCZYviaV6QaYqw0NkYN?si=2zNyMwAXRMKCQ2Dk0PfK5A&utm_source=copy-link']
1455954045705678848,euna_1107,"⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️
Support for the song #FlyAway by #DimashQudaibergen top one on #billboard and #HotTrending dear of #DQ alway mention @dimash_official 
⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️
 https://t.co/lOYyaGyf0U",2021-11-03 17:44:29+00:00,en,['https://open.spotify.com/track/3PrBCZYviaV6QaYqw0NkYN?si=qGTnhKN7SW6BQNonWHw34g&utm_source=copy-link'],1425430658768261123,424,1106,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",26,3,17, support for the song flyaway by dimashqudaibergen top one on billboard and hottrending dear of dq alway mention dimash_official ,['https://open.spotify.com/track/3PrBCZYviaV6QaYqw0NkYN?si=qGTnhKN7SW6BQNonWHw34g&utm_source=copy-link']
1452341362704195596,streetz93,"They KEEP TELLING ME thus my HOTTEST TRACK 🔥🐐💯💣🎤
#GREATNESS #Humble #single
#IndependentMusic #Rap #Viral #New #hiphop #Hustle #support
#classic #Solid #Billboard #HotTrendingSongs #lyricist
#Spotify #Playlist
https://t.co/LlElRRGqbN",2021-10-24 18:28:58+00:00,en,['https://open.spotify.com/track/7FeX0huzuveGjYoPGfzHWV?si=fby6XzvETr-_Eh3ZCaqgsQ&utm_source=copy-link'],1026579217297932290,2802,2996,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2,2,3,they keep telling me thus my hottest track greatness humble single independentmusic rap viral new hiphop hustle support classic solid billboard hottrendingsongs lyricist spotify playlist ,['https://open.spotify.com/track/7FeX0huzuveGjYoPGfzHWV?si=fby6XzvETr-_Eh3ZCaqgsQ&utm_source=copy-link']
1450594636351766533,wholesomeEN1130,"@ENHYPEN_members
#ENHYPEN

Goal Enhypen on #Billboard and Multiple music show wins. #TamedDashed1stWin

https://t.co/WWHXezcOxu",2021-10-19 22:48:06+00:00,en,['https://open.spotify.com/track/6IqKFke4ZhKbGYULllEezY?si=AiSDgjy0RkKXHLxF4I_Ebw'],974945035769663489,581,1396,Park Jongseong left shoulder,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,0,enhypen_members enhypen goal enhypen on billboard and multiple music show wins tameddashed1stwin ,['https://open.spotify.com/track/6IqKFke4ZhKbGYULllEezY?si=AiSDgjy0RkKXHLxF4I_Ebw']
1449426987332874245,JaCeeMusic1,"JaCee Talkin'Trash Blues...
https://t.co/eYJsx37caz #blues #rnb #jazz #smoothjazz #rock #rockmusic #electric #bluesmusic #billboard #PsychedelicPop #psychedelic #popmusic #popsong #funny #girl #newmusic #musicvideo",2021-10-16 17:28:17+00:00,en,['https://open.spotify.com/track/2SxzJYopKzLjYClU5a74pp?si=8a282a2cc49047c4'],1244310297663471619,110,821,world,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,1,jacee talkintrash blues blues rnb jazz smoothjazz rock rockmusic electric bluesmusic billboard psychedelicpop psychedelic popmusic popsong funny girl newmusic musicvideo,['https://open.spotify.com/track/2SxzJYopKzLjYClU5a74pp?si=8a282a2cc49047c4']
1449057305916542982,lars_hallum,"#OnThisDay #MusicHistory 15 #October 1988 - 33 #Years #Ago - @duranduran ""I Don't Want Your Love"" 🇺🇲 #US #Billboard #Hot 100 #New #Number 49 ⬆️
https://t.co/d1xnmfzIpH",2021-10-15 16:59:18+00:00,en,['https://open.spotify.com/track/0AUys3I9ow0KSaqew5esK7?si=qaL-SkaIQiuxHd5ZJneSXw'],562345945,148,894,"Denmark, Europa, World.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,0,onthisday musichistory 15 october 1988 33 years ago duranduran i dont want your love us billboard hot 100 new number 49 ,['https://open.spotify.com/track/0AUys3I9ow0KSaqew5esK7?si=qaL-SkaIQiuxHd5ZJneSXw']
1445105970967949315,oliversean,"Wish you were here - Oliver Sean (Garage Sessions Unplugged Version). This is from my #Billboard #Top10 #BluesAlbums Garage Sessions Vol.1. #FYC #BluesContemporary #64thGrammyAwards 
 https://t.co/xfuS7BWAk9",2021-10-04 19:18:06+00:00,en,['https://open.spotify.com/track/672tMoohSSJCC8pyGyQytS?si=YkIf5HD6S42kn6xtGVFibg&dl_branch=1'],25269119,11172,5644,Worldwide,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",5,1,7,wish you were here oliver sean garage sessions unplugged version this is from my billboard top10 bluesalbums garage sessions vol1 fyc bluescontemporary 64thgrammyawards ,['https://open.spotify.com/track/672tMoohSSJCC8pyGyQytS?si=YkIf5HD6S42kn6xtGVFibg&dl_branch=1']
1441090626993283087,hauntedgauntlet,BABY SHANKS FOREVER! Now on Spotify 👶🔪 To the top of the pop charts - let’s go!!! #pop #popmusic #popcharts #billboard #spotifyhits  https://t.co/H3XySntFwn,2021-09-23 17:22:34+00:00,en,['https://open.spotify.com/track/5VEaexyHNHAdrQLknkKULY?si=F-2aEFweSPqe-3nvoQffyA&dl_branch=1'],16004122,650,646,"OMAHA, NE","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,1,baby shanks forever now on spotify to the top of the pop charts lets go pop popmusic popcharts billboard spotifyhits ,['https://open.spotify.com/track/5VEaexyHNHAdrQLknkKULY?si=F-2aEFweSPqe-3nvoQffyA&dl_branch=1']
1439622986798149635,G_God_Josiah,"Art Of War by G Money, MoVicious #Trending #NewMusic #HitsCompilation #MONEY #worldwide #realhiphop #rap #music #Billboard #theggod #theelohim #movicious #explorepage #tweeter Billions
https://t.co/cAJIzMF6nL",2021-09-19 16:10:41+00:00,en,['https://open.spotify.com/track/3SjEG8TzcrKCICMyoffH7g?si=UW2H4wZeRVKSRAeusHnTuw&dl_branch=1'],1116067639,763,868,@mo_vicious_ on your Instagram,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,1,art of war by g money movicious trending newmusic hitscompilation money worldwide realhiphop rap music billboard theggod theelohim movicious explorepage tweeter billions ,['https://open.spotify.com/track/3SjEG8TzcrKCICMyoffH7g?si=UW2H4wZeRVKSRAeusHnTuw&dl_branch=1']
1438534915478458368,traysings,"Some things are addictive af! 

#storytime ”𝐁𝐫𝐨𝐰𝐧 𝐂𝐨𝐜𝐚𝐢𝐧𝐚“ 𝐒𝐭𝐫𝐞𝐚𝐦𝐢𝐧𝐠 𝐍𝐎𝗪!

https://t.co/jXodfE2jeQ 

Honeys, share it with ya squad &amp; let em know! 

#traysings #newmusic #vibemusic #popmusic #billboard #grammys #coolkids https://t.co/LRd3qqSs4D",2021-09-16 16:07:05+00:00,en,['https://spoti.fi/3Cdfnvm'],138366849,903,650,"Atlanta, GA","<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",0,0,0,some things are addictive af storytime 𝐁𝐫𝐨𝐰𝐧 𝐂𝐨𝐜𝐚𝐢𝐧𝐚 𝐒𝐭𝐫𝐞𝐚𝐦𝐢𝐧𝐠 𝐍𝐎𝗪 honeys share it with ya squad amp let em know traysings newmusic vibemusic popmusic billboard grammys coolkids ,['https://spoti.fi/3Cdfnvm']
1438067313652101122,mikejskill,Mike Skill releases 41st Anniversary of “What I Like About You” https://t.co/VMevwKKzPW. #newreleasealert #newmusic #Anniversary #music #ClassicRock #Billboard #Detroit #Spotify #wegotyourrocknroll #80smusic #recordingstudio #YouTubeVideo #Guitarist #composer #whatilikeaboutyou,2021-09-15 09:09:00+00:00,en,['https://open.spotify.com/track/26WIaSXLrNbf3AsvhN54I3?si=HQOsLq1UQm-gVj6DYWyJVQ&dl_branch=1'],1247834702,986,2986,"Portland,Oregon/Detroit, MI.","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1,0,1,mike skill releases 41st anniversary of what i like about you newreleasealert newmusic anniversary music classicrock billboard detroit spotify wegotyourrocknroll 80smusic recordingstudio youtubevideo guitarist composer whatilikeaboutyou,['https://open.spotify.com/track/26WIaSXLrNbf3AsvhN54I3?si=HQOsLq1UQm-gVj6DYWyJVQ&dl_branch=1']
1430912501890301954,dimi_alencar,"Singularity is finally here! Smash the #RETWEEET button, #synthfam: help us getting #retrowave and #synthwave in the #Artist100! #candyman #billboard #thursdayvibes https://t.co/15JuN2EGUB",2021-08-26 15:18:20+00:00,en,['https://open.spotify.com/track/6x2inVMTvBDvcW42cZ1BRb?si=0aUaNTi_SAeDWWpnBIX8WA&dl_branch=1'],3343479813,146,58,Night City,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,0,1,singularity is finally here smash the retweeet button synthfam help us getting retrowave and synthwave in the artist100 candyman billboard thursdayvibes ,['https://open.spotify.com/track/6x2inVMTvBDvcW42cZ1BRb?si=0aUaNTi_SAeDWWpnBIX8WA&dl_branch=1']
1430422117728800769,Iamlibrano,"Wizkid is my Mentor, you can Learn from Him, he's humble,he  deserves an Honour ,God Bless you Big Wiz for making Africa 🌍 Proud 
@wizkidayo
@vivian_porsche #MILDeluxe
#Billboard 
Check out my latest Single , available on all Platforms 🙌👇
https://t.co/rBiByhJ1lj https://t.co/41uaSiOe8k",2021-08-25 06:49:43+00:00,en,['https://open.spotify.com/track/4wHou23zSFY02PJVdyl3Y1'],1239448973770883072,448,1180," MUSICIAN; lagos, Nigeria","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2,0,4,wizkid is my mentor you can learn from him hes humblehe deserves an honour god bless you big wiz for making africa proud wizkidayo vivian_porsche mildeluxe billboard check out my latest single available on all platforms ,['https://open.spotify.com/track/4wHou23zSFY02PJVdyl3Y1']
1423383898596204546,GeoSlamOfficial,"You like #PopMusic? 🎵 Listen On #Spotify

#RobbyStaxx - #Billboard
https://t.co/gL7MFkEKX8
- Party Party Party 
https://t.co/CkK5Oz4l3C

Thank YOU for supporting #OneWorld

🟢https://t.co/XPrlqngC08
.
👍 @Oneworld_Unites
.
.
.
.
#unity #geoslam #xcx #antjesimdorn #inessvoca https://t.co/y8vRBnx03c",2021-08-05 20:42:21+00:00,en,"['https://open.spotify.com/playlist/1eQt3xtIvLVJ3ukKkHJ0g3', 'https://open.spotify.com/playlist/1PE5udS9oPynauLzEw4lQT', 'https://found.ee/1W_Spotify']",1273665304044937216,571,13,,"<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>",0,0,2,you like popmusic listen on spotify robbystaxx billboard party party party thank you for supporting oneworld oneworld_unites unity geoslam xcx antjesimdorn inessvoca ,[]
1414717304231895043,Classic_Asa,"For anyone who hasn’t checked out my single “Goddess” it’s available on Spotify! Run up them streams and support✨Every listen is appreciated 

#hiphop #pop #r&amp;b #rap #Spotify #stream #NewMusic #newartist #mtv #billboard #Radio #retweet #explorepage 

 https://t.co/I6gBkhN57l",2021-07-12 22:44:24+00:00,en,['https://open.spotify.com/track/2OvqokmRiVBfsWVt1J8Vxl?si=HNvI_gaKSBmLKIVd2E6oTw&dl_branch=1'],119947540,116,77,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,1,for anyone who hasnt checked out my single goddess its available on spotify run up them streams and supportevery listen is appreciated hiphop pop rampb rap spotify stream newmusic newartist mtv billboard radio retweet explorepage ,['https://open.spotify.com/track/2OvqokmRiVBfsWVt1J8Vxl?si=HNvI_gaKSBmLKIVd2E6oTw&dl_branch=1']
1412749995686522880,SunSkySmile,"CONGRATULATIONS 🎶🎉🎊💜
#BTS @BTS_twt's #Butter scores #1 for the 6th week on #Billboard #Billboardhot100  

STREAM 🎧 BUTTER 🧈

🎶Got ARMY right behind us when we say so🎶

https://t.co/E7UD0afBgq

https://t.co/fzXfB1Iefx

#BTS_Butter #Got_ARMY_Behind_Us
#Butter6thNo1OnHot100 https://t.co/wNlkwrd3UJ",2021-07-07 12:27:01+00:00,en,"['https://youtu.be/WMweEpGlu_U', 'https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq?si=tdPvwCJUQVuaX95ZMLsIiw&utm_source=copy-link&dl_branch=1']",385442295,41,35,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,0,congratulations bts bts_twts butter scores 1 for the 6th week on billboard billboardhot100 stream butter got army right behind us when we say so bts_butter got_army_behind_us butter6thno1onhot100 ,['https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq?si=tdPvwCJUQVuaX95ZMLsIiw&utm_source=copy-link&dl_branch=1']
1410717510710792193,Alamala_1,"Royals - Lorde
https://t.co/XoWPinaqA1

@lorde #music #pop #KeepitOn
#GRAMMYs #BILLBOARD #MTVLAGLOBALGOLDEN https://t.co/CtLmUTX79Q",2021-07-01 21:50:39+00:00,en,['https://open.spotify.com/track/7BFI9QZPQKgYuR2HhDgwbG?si=mLPX8Y_DRkywLckUM72ggA&utm_source=native-share-menu&dl_branch=1'],120514458,5388,4315,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,1,royals lorde lorde music pop keepiton grammys billboard mtvlaglobalgolden ,['https://open.spotify.com/track/7BFI9QZPQKgYuR2HhDgwbG?si=mLPX8Y_DRkywLckUM72ggA&utm_source=native-share-menu&dl_branch=1']
1410313462425735170,macandsoul,Thanks again everyone for your streams.  : https://t.co/QdR3G8pQ6a Have a great #wednesday #havefun #besafe #keepgoing #nyc #la #asia #europe #india #southamerica #southafrica #canada #usa #journalist #magazine #billboard #Areyoureadyforaride #fourthofjuly https://t.co/EONLHQc4Yq,2021-06-30 19:05:06+00:00,en,['https://open.spotify.com/track/0Bi77kz3STLqqNSsJuGHI3?si=DrDFLE0dRRextZl591q9gw&dl_branch=1'],3295224437,13668,13381,"New York, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,0,thanks again everyone for your streams have a great wednesday havefun besafe keepgoing nyc la asia europe india southamerica southafrica canada usa journalist magazine billboard areyoureadyforaride fourthofjuly ,['https://open.spotify.com/track/0Bi77kz3STLqqNSsJuGHI3?si=DrDFLE0dRRextZl591q9gw&dl_branch=1']
1404798007141351428,nini_sehuny,"Here’s a song for you… Don't fight the feeling by EXO
#EXO #엑소 #BILLBOARD #Spotify 
#DONT_FIGHT_THE_FEELING
@weareoneEXO @layzhang 
@B_hundred_Hyun 
https://t.co/JhY5wgKOso",2021-06-15 13:48:39+00:00,en,['https://open.spotify.com/track/42fR3oINF3KfXCDtheoNiY?si=nLmfjqTcSeuFCB09IGKacQ&dl_branch=1'],1322158523380215808,8234,7604,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,0,heres a song for you dont fight the feeling by exo exo 엑소 billboard spotify dont_fight_the_feeling weareoneexo layzhang b_hundred_hyun ,['https://open.spotify.com/track/42fR3oINF3KfXCDtheoNiY?si=nLmfjqTcSeuFCB09IGKacQ&dl_branch=1']
1404772860846039044,EXOLOVERS_3,"Don't Fight The Feeling by EXO
#EXO #엑소  #Billboard200
#BILLBOARD #Spotify
#DONT_FIGHT_THE_FEELING
@weareoneEXO @layzhang 
@B_hundred_Hyun 
https://t.co/qzQojWHNyj",2021-06-15 12:08:44+00:00,en,['https://open.spotify.com/track/42fR3oINF3KfXCDtheoNiY?si=0hhYXjN6QP65yXawLk1T_Q&utm_source=copy-link&dl_branch=1'],1248613216051056645,5864,174,EXOPlanet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",35,0,33,dont fight the feeling by exo exo 엑소 billboard200 billboard spotify dont_fight_the_feeling weareoneexo layzhang b_hundred_hyun ,['https://open.spotify.com/track/42fR3oINF3KfXCDtheoNiY?si=0hhYXjN6QP65yXawLk1T_Q&utm_source=copy-link&dl_branch=1']
1403682049446363139,dossy_doss_,Fellow apes. What do you say we get this anthem on the #billboard charts 😎 #retweet #retweet #retweet https://t.co/rAWGDwnpny #ApeStrongTogether #ApeArmy #AMCSqueeze #AMCSTRONG https://t.co/jDkhkyuSnD,2021-06-12 11:54:14+00:00,en,['https://open.spotify.com/track/1Ni4587NzRaJ9y1sGbVBi9?si=9eS_vH1SQtOUn8HfDIYGow&dl_branch=1'],1391204585252036609,156,210,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,3,29,fellow apes what do you say we get this anthem on the billboard charts retweet retweet retweet apestrongtogether apearmy amcsqueeze amcstrong ,['https://open.spotify.com/track/1Ni4587NzRaJ9y1sGbVBi9?si=9eS_vH1SQtOUn8HfDIYGow&dl_branch=1']
