id_str,username,text,date,user_language,URLs,user_id,followers_count,friends_count,user_location,source_device,retweet_count,reply_count,like_count,text_clean,spotify_URLs
1403356833331306497,dtthilan,"When I wake it up Official Audio released.
By Dileepa Thilan

Youtube: https://t.co/BDLGxAKxxR
Apple Music: https://t.co/fqhx7BihhV
Spotify: https://t.co/EZ16O50SA3
Amazon Music: https://t.co/LjgkKSviyo

#dileeparts #music #topchart #BILLBOARD #song #NewMusicFriday https://t.co/WoT9LjbzFk",2021-06-11 14:21:56+00:00,en,"['https://youtu.be/nHVwEYBbAgs', 'https://apple.co/2TeOEO8', 'https://spoti.fi/3w548CK', 'https://amzn.to/3w6rcRE']",216244429,49,710,Kiribathgoda,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,1,when i wake it up official audio released by dileepa thilan youtube apple music spotify amazon music dileeparts music topchart billboard song newmusicfriday ,['https://spoti.fi/3w548CK']
1400455153371664390,breakfasman,"My 1st #billboard 🏆 Download my #newmusic "" HEAT ""  by Thoroughbred Taz @_JakeShaw_ @Spotify @iTunes 
https://t.co/KQt1Jhl02n https://t.co/AySdXwHcpP",2021-06-03 14:11:42+00:00,en,['https://open.spotify.com/track/4Myb3NXvYaI5BWqtG3hh0O?si=XEIdxpYCQ_6BfVhmdFw_SA&utm_source=copy-link'],539438606,1041,2416,"Inkster, MI","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,0,my 1st billboard download my newmusic heat by thoroughbred taz _jakeshaw_ spotify itunes ,['https://open.spotify.com/track/4Myb3NXvYaI5BWqtG3hh0O?si=XEIdxpYCQ_6BfVhmdFw_SA&utm_source=copy-link']
1400291010920452102,MaxwellOluti,"#billboard chart #Billboard200 
Here’s a song for you… Falling Down by Samuel Hughes
https://t.co/O4XgNTuOqa",2021-06-03 03:19:27+00:00,en,['https://open.spotify.com/track/37I5qQOoWlHWUcMuiZ0oHa?si=cuzQcgz8TL-GuBUMlW9p1Q'],1355121548521308161,17,268,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,1,billboard chart billboard200 heres a song for you falling down by samuel hughes ,['https://open.spotify.com/track/37I5qQOoWlHWUcMuiZ0oHa?si=cuzQcgz8TL-GuBUMlW9p1Q']
1400161225439211522,retroface_,"I need new music. Send me your hottest track🔥
Tell me what you think of my new single HOLOGRAPHIC. And I’ll retweet your last post👾 #ineednewmusic #newmusic #top40 #Billboard #hits @Spotify 

https://t.co/WfoOc4NmPU",2021-06-02 18:43:44+00:00,en,['https://open.spotify.com/track/0qjJgeavvhqV5BpvYhHCaA?si=qiQ7P2qCSCSR1n5ulD2M_w'],1306699759957098496,178,48,"Victoria, British Columbia","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,1,i need new music send me your hottest track tell me what you think of my new single holographic and ill retweet your last post ineednewmusic newmusic top40 billboard hits spotify ,['https://open.spotify.com/track/0qjJgeavvhqV5BpvYhHCaA?si=qiQ7P2qCSCSR1n5ulD2M_w']
1399779127885025284,CREVIVAL_ENT,4. HOLIDAY by @anastasia_hera 💎🎶🎤🎧📻🎪 #ATX #Austin #billboard #bubbling #NewRelease #OnTheRadio #NewMusicTuesday #Emcee #Billboard #Rap #trending #ThisIsAnastasia #Vocals https://t.co/MTVVm07Ojo,2021-06-01 17:25:25+00:00,en,['https://open.spotify.com/track/0SqMchJlDsKdKSczFaEJvA?si=ZnYtfbAfRaKCk9TdCNKEaQ'],1063501677960077313,21,57,"Austin, TX","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,2,4 holiday by anastasia_hera atx austin billboard bubbling newrelease ontheradio newmusictuesday emcee billboard rap trending thisisanastasia vocals ,['https://open.spotify.com/track/0SqMchJlDsKdKSczFaEJvA?si=ZnYtfbAfRaKCk9TdCNKEaQ']
1398190045341831169,hit_finderz,Much #anticipated #single #outnow #fans #Alonestar #LilWayne #CookinUp #fashion #radio #music #ads #billboard #mtv #bbcradio1 #bbcradio1xtra #capitalxtra #MarkReyes this track is 🔥🔥🔥🔥🔥 https://t.co/ld5d3WYaeX,2021-05-28 08:10:58+00:00,en,['https://open.spotify.com/track/6l6MnkOgh1YoNsY5QgVgFr?si=5j_3WX6CREqCwAxnnbnPRg'],3242424154,159,641,"London, England","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,1,much anticipated single outnow fans alonestar lilwayne cookinup fashion radio music ads billboard mtv bbcradio1 bbcradio1xtra capitalxtra markreyes this track is ,['https://open.spotify.com/track/6l6MnkOgh1YoNsY5QgVgFr?si=5j_3WX6CREqCwAxnnbnPRg']
1397304764245946368,Marathon_85,"Marathon 85 - Lockdown Blues (Guitarist REMIX)
https://t.co/UHrScLnMKZ #tuesdaymotivations #AMCSqueeze #BILLBOARD #COVID19 #NewMusic #band #FixTheCountry #HowYouLikeThat #iTunes #Spotify #rock #Radio #May24Coup #Metal #metals #bassguitar #guitar #drums #goodmorning",2021-05-25 21:33:11+00:00,en,['https://spoti.fi/3hSIq0D'],61034180,3698,5000,"Ontario, Canada","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,1,marathon 85 lockdown blues guitarist remix tuesdaymotivations amcsqueeze billboard covid19 newmusic band fixthecountry howyoulikethat itunes spotify rock radio may24coup metal metals bassguitar guitar drums goodmorning,['https://spoti.fi/3hSIq0D']
1396124455697588232,dmlcartel,"@robertcarlyle_ We will have new music coming soon. In the meantime, check out our current single, Samurai. 

 https://t.co/JYGJMiEK9C

#newmusicfriday  #newmusicalert #newmusic2021 #rollingstone #rollingstonemagazine #billboard #HTX #HOU #guitarist #samurai #2022Grammyhopeful #dmlconspiracy",2021-05-22 15:23:03+00:00,en,['https://open.spotify.com/track/1RUsqBPmEmENhxJUsnuswy?si=l5rX1p5dQUy8CxWXX2BJxw&dl_branch=1'],1267166863030706176,592,887,"Space City, TX","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,robertcarlyle_ we will have new music coming soon in the meantime check out our current single samurai newmusicfriday newmusicalert newmusic2021 rollingstone rollingstonemagazine billboard htx hou guitarist samurai 2022grammyhopeful dmlconspiracy,['https://open.spotify.com/track/1RUsqBPmEmENhxJUsnuswy?si=l5rX1p5dQUy8CxWXX2BJxw&dl_branch=1']
1395745171422187523,chaosicarecords,"https://t.co/fIOjBLhSTt a top tune from 2018s Angels Versus Demons album. Boy With Pigtails has six albums on all the major streaming services, iTunes, CD. #Spotify #AppleMusic #iTunesカード #Billboard #Alexa #Amazon #applemusicplaylist #GooglePlay #iTunes #StreamingDay #stream",2021-05-21 14:15:55+00:00,en,['https://open.spotify.com/track/4YqdM46XUeSC8rd4MezW2w?si=euO4Q3kIT5uSqvCg6nrLeg'],4783841936,533,567,"edinburgh, scotland","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1,0,0, a top tune from 2018s angels versus demons album boy with pigtails has six albums on all the major streaming services itunes cd spotify applemusic itunesカード billboard alexa amazon applemusicplaylist googleplay itunes streamingday stream,['https://open.spotify.com/track/4YqdM46XUeSC8rd4MezW2w?si=euO4Q3kIT5uSqvCg6nrLeg']
1395730291499601920,dmlconspiracy,"We will have new music coming soon. In the meantime, check out our current single, Samurai. 

 https://t.co/cma56OKAa3

#newmusicfriday  #newmusicalert #newmusic2021 #rollingstone #rollingstonemagazine #billboard #HTX #HOU #guitarist #samurai #2022Grammyhopeful #dmlconspiracy",2021-05-21 13:16:47+00:00,en,['https://open.spotify.com/track/1RUsqBPmEmENhxJUsnuswy?si=l5rX1p5dQUy8CxWXX2BJxw&dl_branch=1'],18201316,2182,3413,"Space City, Texas","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,2,we will have new music coming soon in the meantime check out our current single samurai newmusicfriday newmusicalert newmusic2021 rollingstone rollingstonemagazine billboard htx hou guitarist samurai 2022grammyhopeful dmlconspiracy,['https://open.spotify.com/track/1RUsqBPmEmENhxJUsnuswy?si=l5rX1p5dQUy8CxWXX2BJxw&dl_branch=1']
1395611469023268866,ninetonegroup,"K.T.C - I Wanna Dance With Somebody Else
80:s is back!! Grab your pastel colored clothes and mix your Long Island Iced Tee and lean back ❤️
#80:s #Billboard @Spotify 
https://t.co/cPIGpP9IFZ https://t.co/34j7HUE38U",2021-05-21 05:24:38+00:00,en,['https://open.spotify.com/track/3CFW3RZP9CyOwhetnZNKO6?si=54692ef3f81843c5'],507044049,8522,339,"Sundsvall, Sweden","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",2,0,150,ktc i wanna dance with somebody else 80s is back grab your pastel colored clothes and mix your long island iced tee and lean back 80s billboard spotify ,['https://open.spotify.com/track/3CFW3RZP9CyOwhetnZNKO6?si=54692ef3f81843c5']
1393703529118904324,MartinOrMikey,"Beat for @Drake
https://t.co/iQ6ll6pDn6

#lofi #LofiHipHop #lofimusic #lofibeats #drake #Spotify #SpotifyPlaylists #NewMusicFriday #sadboy #SadGirl #Billboard #LoveStay #TikTok",2021-05-15 23:03:09+00:00,en,['https://open.spotify.com/track/1qaFPn6ZUf67LLHe0SA2zi?si=0aDNe1LVRaSx_YR6m5wHjQ'],172243473,114,78,Ukraine,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3,0,3,beat for drake lofi lofihiphop lofimusic lofibeats drake spotify spotifyplaylists newmusicfriday sadboy sadgirl billboard lovestay tiktok,['https://open.spotify.com/track/1qaFPn6ZUf67LLHe0SA2zi?si=0aDNe1LVRaSx_YR6m5wHjQ']
1392396578413944833,vantaecottage,"Congrats to #taehyung #v , the only Korean idol to get #1 on #BILLBOARD World Digital Song Sales Chart with 2 solo songs including #Singularity &amp; #Innerchild 💜 👏 🥇 #bts #singularity1onbb

Listen on Spotify 👇

BTS • Love Yourself 結 'Answer' https://t.co/UXuBkoK9lM",2021-05-12 08:29:48+00:00,en,['https://open.spotify.com/track/3gpU0uqDonMBKEcJu4Rzsf'],1391275611654561800,21,13,taetaeland 💒📍,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,4,congrats to taehyung v the only korean idol to get 1 on billboard world digital song sales chart with 2 solo songs including singularity amp innerchild bts singularity1onbb listen on spotify bts love yourself 結 answer ,['https://open.spotify.com/track/3gpU0uqDonMBKEcJu4Rzsf']
1388689196089499649,jlthekid97,"Do me a favor, hit this link!
#nobodyelse #newsong #hiphop #spotify #chartme #1kstreams #retweet #tagme #sharethis #explorepage #billboard #xxl #worldstarhiphop #availablenowfordownload 

https://t.co/ssyEZSRFW1 https://t.co/ytUloXntHa",2021-05-02 02:57:59+00:00,en,['https://open.spotify.com/track/13JM6EDzt4E606XATjYEPn?si=HdbmkyKsT6WpU33YuDc-aw&utm_source=copy-link&dl_branch=1'],524802113,453,1112,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,2,do me a favor hit this link nobodyelse newsong hiphop spotify chartme 1kstreams retweet tagme sharethis explorepage billboard xxl worldstarhiphop availablenowfordownload ,['https://open.spotify.com/track/13JM6EDzt4E606XATjYEPn?si=HdbmkyKsT6WpU33YuDc-aw&utm_source=copy-link&dl_branch=1']
1383113442031144960,somihw,"Plz try to listen this good song

#VOID_RELEASE 
#보이드를_채워라_허현준
#HYUNJUN #현준 #HYUNJUNHUR #허현준 #Billboard 
VO!D Hyunjun Hur
https://t.co/jA6C0phmZz",2021-04-16 17:41:56+00:00,en,['https://open.spotify.com/track/2M0mAu9ruQxZv0sefv1TZV?si=Dx0iWQbXSZ-CdC1Toohnaw'],923211048928161792,11,565,Taiwan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,0,2,plz try to listen this good song void_release 보이드를_채워라_허현준 hyunjun 현준 hyunjunhur 허현준 billboard vod hyunjun hur ,['https://open.spotify.com/track/2M0mAu9ruQxZv0sefv1TZV?si=Dx0iWQbXSZ-CdC1Toohnaw']
1381281328318963712,PrettyLadyAct,"Chevk out my new #Hot 🔥🔥🔥🔥#Song #WhereImFrom by me QueenLadyAct feat @gmalone They #Love this song n every #state  #Exclusive #MusicVideo on #youtube dropping in minutes! Beat &amp; #Produced by @Daeone  #Billboard  #Tv #Film #Commercial #Podcast #Magazine
https://t.co/Nh34tbrnaF",2021-04-11 16:21:46+00:00,en,['https://open.spotify.com/track/4YOrIIOpBEk2r0bjncHeG1?si=eg0XZ1IKS1anOVTYPokBxw'],47739860,928,1815,"California, USA","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,0,2,chevk out my new hot song whereimfrom by me queenladyact feat gmalone they love this song n every state exclusive musicvideo on youtube dropping in minutes beat amp produced by daeone billboard tv film commercial podcast magazine ,['https://open.spotify.com/track/4YOrIIOpBEk2r0bjncHeG1?si=eg0XZ1IKS1anOVTYPokBxw']
1377490273975083010,acthegreat,https://t.co/OYcmDFZKUs #AppleMusic #spotify #culture #HouseParty #Billboard #Hot 100 #music #Despacito #Wizkid #Cardi B #One Dance,2021-04-01 05:17:28+00:00,fr,['https://open.spotify.com/track/1Fn34DNsqwztOOsdXS4Wvm?si=DnfcdjM0RFSMN5HqHnqW8g&context=spotify%3Aalbum%3A0RQ9opFbEPyBztCxPEWEJj'],19523490,561,1760,"Atlanta, Ga","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,0, applemusic spotify culture houseparty billboard hot 100 music despacito wizkid cardi b one dance,['https://open.spotify.com/track/1Fn34DNsqwztOOsdXS4Wvm?si=DnfcdjM0RFSMN5HqHnqW8g&context=spotify%3Aalbum%3A0RQ9opFbEPyBztCxPEWEJj']
1376674847481298950,twelveyearsband,"@anygivensinband When #AnotherLife charted on the #Billboard #MainstreamRock chart. 

https://t.co/Tvzn61pZPp",2021-03-29 23:17:15+00:00,en,['https://open.spotify.com/track/6TQkEzHzTtG2jO6TqPIIMc?si=DoI0yR5cT4ej16eNd5B2_Q'],1337783335192580099,2652,1179,"Ontario/New Brunswick, Canada","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,5,anygivensinband when anotherlife charted on the billboard mainstreamrock chart ,['https://open.spotify.com/track/6TQkEzHzTtG2jO6TqPIIMc?si=DoI0yR5cT4ej16eNd5B2_Q']
1371421138404843521,youflawles,"@SpotifyKDaebak F Yo Love song by Queen @agnezmo 
#AGNEZMOFYoLoveSong #AGNEZMO
#FYoLoveSong #GRAMMYs
#Billboard200 #Billboard

https://t.co/VaAOqwz5hq",2021-03-15 11:20:53+00:00,en,['https://open.spotify.com/track/4I7NXbQnVwCJaIdDYf4vSv?si=EEF0UoQdS7iUcnh-tgPePw'],1254438123007651844,58,333,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,1,spotifykdaebak f yo love song by queen agnezmo agnezmofyolovesong agnezmo fyolovesong grammys billboard200 billboard ,['https://open.spotify.com/track/4I7NXbQnVwCJaIdDYf4vSv?si=EEF0UoQdS7iUcnh-tgPePw']
1368575952217849861,MoonDreamsMusic,Another #sassy great #song by @BarbaraBorgelin This one has a cool #bossanova vibe Take a listen!  Also available on my #billboard #tophits &amp; #indie #playlist https://t.co/6G96cYR2mg,2021-03-07 14:55:08+00:00,en,['https://open.spotify.com/track/79M0HxvxYjlfT54jfGJ05w?si=xmKBkRTeSROEwDd59yWbgA'],518810257,4921,4806,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,1,14,another sassy great song by barbaraborgelin this one has a cool bossanova vibe take a listen also available on my billboard tophits amp indie playlist ,['https://open.spotify.com/track/79M0HxvxYjlfT54jfGJ05w?si=xmKBkRTeSROEwDd59yWbgA']
1365440230711566340,AynjewlFaycc,N E W  M U S I C 🔥 #NewMusic #RNB #Rap #HipHop #IndependentArtist #BreakItOff #Candles #SexyHipHop #FemaleRapper #SexyMusic #musicpromotion #SupportIndieMusic #Sexy #Vibe #ballerAlert #Spotify #Billboard #BET #ArtistPR #DailyDigest #Source #HNHH #UGHH  https://t.co/cgSGbdHNKi https://t.co/yhCOBtXhCT,2021-02-26 23:14:54+00:00,en,['https://spoti.fi/3aY1vKV'],66473269,3445,539,In Spirit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,0,3,n e w m u s i c newmusic rnb rap hiphop independentartist breakitoff candles sexyhiphop femalerapper sexymusic musicpromotion supportindiemusic sexy vibe balleralert spotify billboard bet artistpr dailydigest source hnhh ughh ,['https://spoti.fi/3aY1vKV']
1364469014223675393,shimmer_johnson,"Have you heard my #reimagined version of the 1988 @MartikaTunes  #billboard hit  #ToySoldiers then today is your lucky day click below to hear the 2021 version of an already amazing classic !! 
https://t.co/K8JdxmdDq6",2021-02-24 06:55:38+00:00,en,['https://open.spotify.com/track/7GC09DZRBw5Qse6Xl6JNlG?si=IeE_kx39SqSmYcSi80Qa6w'],23139997,5636,3454,Canada,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,1,6,have you heard my reimagined version of the 1988 martikatunes billboard hit toysoldiers then today is your lucky day click below to hear the 2021 version of an already amazing classic ,['https://open.spotify.com/track/7GC09DZRBw5Qse6Xl6JNlG?si=IeE_kx39SqSmYcSi80Qa6w']
1363783924405702659,HeroinVerbal,"tell me how come @KIIARA
 https://t.co/Zb8WBV1QV1 how come i still do ! huh!! 🤍 #Spotify #kiiara #istilldo Because you don't wanna ignore good advice #twitter #BehindHerEyes #AmericanIdol #billboard",2021-02-22 09:33:20+00:00,en,['https://open.spotify.com/track/1LZZo0JZZ65g5VN3FR0qw4?si=6ImM9QQ6TcOMJteTDIxQoQ'],1160450900151943168,187,58,"Detroit, MI","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,0,tell me how come kiiara how come i still do huh spotify kiiara istilldo because you dont wanna ignore good advice twitter behindhereyes americanidol billboard,['https://open.spotify.com/track/1LZZo0JZZ65g5VN3FR0qw4?si=6ImM9QQ6TcOMJteTDIxQoQ']
1362426670767030276,RODETOUNKNOWN,Thankyousauce • FINESSE OVER YOU (@Thxnkyousxuce) @Thankyousauce #RNB #Spotify #SpotifyStreamOn #SpotifyCharts #Billboard #spotifyplaylist #SPOTIFY #Snowmageddon2021 #poledance  https://t.co/bkfTAsS3zy,2021-02-18 15:40:05+00:00,en,['https://open.spotify.com/track/0fgEPKGw6j3gRtU78ICvud'],74359204,720,4532,Unknown Waters,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,0,0,thankyousauce finesse over you thxnkyousxuce thankyousauce rnb spotify spotifystreamon spotifycharts billboard spotifyplaylist spotify snowmageddon2021 poledance ,['https://open.spotify.com/track/0fgEPKGw6j3gRtU78ICvud']
1362193122189582339,is_loona,my fiancée and i are enjoying this lovely #tune again on this lovely wednesday evening! #SongOfTheWeek #billboard #WednesdayMotivation #issavibe #songrec #ListenToThis https://t.co/wSO3v5npfr,2021-02-18 00:12:03+00:00,en,['https://open.spotify.com/track/4wGt2KmqMQ7LC5bqPi51sf?si=KAVNd_1tSh6FCeYYkkZ3Lg'],993899452514623489,64,35,she/her/they,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,0,my fiancée and i are enjoying this lovely tune again on this lovely wednesday evening songoftheweek billboard wednesdaymotivation issavibe songrec listentothis ,['https://open.spotify.com/track/4wGt2KmqMQ7LC5bqPi51sf?si=KAVNd_1tSh6FCeYYkkZ3Lg']
1361780110773411848,ThreeBroth3rs,Top Down #retweet #followtrick #like4like #hiphop #music #trending #spotifyplaylisting #callingcurators #helpmeblowthisrecord #billboard #chartmetrics #teamicy #ceo #branding #butterboyz  https://t.co/eXAN5Kedfk,2021-02-16 20:50:53+00:00,en,['https://open.spotify.com/track/7mo5SGdBW3Q42W1gJkDzZZ?si=6ZUJHcmYTeapDRfr86Y2Tg&context=spotify%3Aplaylist%3A6zMRiXb5oba02bFwWtNszR'],2284347800,2542,2191,"Kentucky, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,1,3,top down retweet followtrick like4like hiphop music trending spotifyplaylisting callingcurators helpmeblowthisrecord billboard chartmetrics teamicy ceo branding butterboyz ,['https://open.spotify.com/track/7mo5SGdBW3Q42W1gJkDzZZ?si=6ZUJHcmYTeapDRfr86Y2Tg&context=spotify%3Aplaylist%3A6zMRiXb5oba02bFwWtNszR']
1360698510996238336,Project_213,P213 has got a fresh one for ya! - https://t.co/pq7G3pv82o #NewMusicAlert #NewMusic #spotify #indie #music #butterflies #animation #YouTubeMusicNight #project213 #jaycentpublishing #musicsupervisor #musicbusiness #musicindustry #Billboard200 #Billboard https://t.co/F6RkvAw8Ha,2021-02-13 21:13:00+00:00,en,['https://open.spotify.com/track/5nGhwm8ZSGFW7marBMk6cT?si=HDNbQdwVRPCQI_1BBjShvQ'],555590432,1700,3871,"Boise, ID","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,0,p213 has got a fresh one for ya newmusicalert newmusic spotify indie music butterflies animation youtubemusicnight project213 jaycentpublishing musicsupervisor musicbusiness musicindustry billboard200 billboard ,['https://open.spotify.com/track/5nGhwm8ZSGFW7marBMk6cT?si=HDNbQdwVRPCQI_1BBjShvQ']
1356125142519320576,eighth_mile,@KIIARA  https://t.co/AithHlROC2 @WORLDSTAR @billboard @PopCraveCharts #lilkiiwi #kiiara #spotify @AtlanticRecords sleepin tf!! #billboard #WORLDSTAR #hiphop #Anghami #Eminem #SoundCloud #CardiB #BailaConmigo #Drake #5yearsofANTI #DoIt4Von #BillieEilish #CelebrityIU,2021-02-01 06:20:04+00:00,en,['https://open.spotify.com/track/41maEkZn6Ad1jA44ChgikU?si=pr7b5OWdT_-_MEQ90nGCrg'],1161437685820641281,192,41,"Detroit, MI","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,0,kiiara worldstar billboard popcravecharts lilkiiwi kiiara spotify atlanticrecords sleepin tf billboard worldstar hiphop anghami eminem soundcloud cardib bailaconmigo drake 5yearsofanti doit4von billieeilish celebrityiu,['https://open.spotify.com/track/41maEkZn6Ad1jA44ChgikU?si=pr7b5OWdT_-_MEQ90nGCrg']
1355427062148902913,JroddyWilson,"#JustBecause We all need inspiration sometimes 
https://t.co/C2QpJF9cnI

https://t.co/1anBHgPFCU #Spotifyplaylist #newmusic #playlistcurator #Billboard #hiphop #rtArtBoost #100DaysOfCode #musica #deezer #tidal",2021-01-30 08:06:08+00:00,en,"['https://open.spotify.com/track/1Cwsd5xI8CajJz795oy4XF', 'https://open.spotify.com/playlist/6N6l2de1y6qgacewo4t3GC']",509308864,5712,6290,"Memphis, TN","<a href=""http://www.reverbnation.com/"" rel=""nofollow"">ReverbNation</a>",9,1,7,justbecause we all need inspiration sometimes spotifyplaylist newmusic playlistcurator billboard hiphop rtartboost 100daysofcode musica deezer tidal,['https://open.spotify.com/track/1Cwsd5xI8CajJz795oy4XF']
1355274536355303424,ArtistLiveTEENs,"@pontiacmadeddg congratulations on #82 on billboard. Moving on 🆙📈🎶
.
.
.
#pontiacmadeddg #ddg #billboardcharts #billboard #charts #waitingforthedrop #comingsoon #moonwalking #artistlivedetroit #artistlivehiphop
▶️https://t.co/Z2YbXfnkBD https://t.co/gqD4hKRXPz",2021-01-29 22:00:03+00:00,en,['https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz?si=XPpKpuWBSLKiegQjFCjZ0A'],110770617,450,26,,"<a href=""https://www.fanpagekarma.com"" rel=""nofollow"">FanpageKarma_Engage</a>",0,0,0,pontiacmadeddg congratulations on 82 on billboard moving on pontiacmadeddg ddg billboardcharts billboard charts waitingforthedrop comingsoon moonwalking artistlivedetroit artistlivehiphop ,['https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz?si=XPpKpuWBSLKiegQjFCjZ0A']
1354750773511467009,AquisgranP,"Lovesong de @alliesherlock  for #Billboard 

 https://t.co/IlWDZaCX6c #NowPlaying",2021-01-28 11:18:49+00:00,en,['https://open.spotify.com/track/7r4YO6WYUXguMH1hQCDbn7?si=Nx2t3HeJS-KZEgdPWBP1Cg'],319019022,1704,4975,San Quirico Cataluña España ,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,lovesong de alliesherlock for billboard nowplaying,['https://open.spotify.com/track/7r4YO6WYUXguMH1hQCDbn7?si=Nx2t3HeJS-KZEgdPWBP1Cg']
1354679732114247680,thesamu_,"#Flowstar available worldwide #newmusic #NowPlaying #news #spotify #Listige #MatchDay #Billboard #stream #RNB #RNBHitsRadio #rnbmusic #BlackettMusic #LGTWO #Radio #goodmorning #GRAMMYs #Musicstation #trapmusic #BTSV #BTS #LifeGoesOn #playlistcurator 
https://t.co/a5X4naQt2A",2021-01-28 06:36:31+00:00,en,['https://open.spotify.com/track/7t3apbhQtCWR3XKyH7JQkA?si=citxnQTRS_SsJbvhqWEdaQ'],588257837,1599,956,Pereira,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6,2,7,flowstar available worldwide newmusic nowplaying news spotify listige matchday billboard stream rnb rnbhitsradio rnbmusic blackettmusic lgtwo radio goodmorning grammys musicstation trapmusic btsv bts lifegoeson playlistcurator ,['https://open.spotify.com/track/7t3apbhQtCWR3XKyH7JQkA?si=citxnQTRS_SsJbvhqWEdaQ']
1353074990732595201,SANDRO_NYC,Now streaming  on @Spotify  #larevancha #Spotify #music #Billboard #AHORA https://t.co/nWE2FINKPj,2021-01-23 20:19:51+00:00,en,['https://open.spotify.com/track/2iaJcZPM1HWkXwGwNFjorc?si=Et7prJ1jRreTC6y4X7K-Rg'],23593867,3673,457,"New York, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,3,now streaming on spotify larevancha spotify music billboard ahora ,['https://open.spotify.com/track/2iaJcZPM1HWkXwGwNFjorc?si=Et7prJ1jRreTC6y4X7K-Rg']
1350126284844634115,mcuBTR,"Elevate a little higher
Let's throw a party in the sky and celebrate
Elevate until we fly, yeah
Mo-move your feet until you levitate
Come on let's elevate!

 - 'Elevate' song by @bigtimerush

Spotify -
https://t.co/2OFH4SUxm5

#BigTimeRush #popmusic #Spotify 
#Billboard #MTV #BTR",2021-01-15 17:02:45+00:00,en,['https://open.spotify.com/track/3G8Sk6j8DHR6TBxMLPNYU1?si=mzH21aiNRZSBPmCJ7_H3Mg'],1347510186697654275,193,201,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,1,elevate a little higher lets throw a party in the sky and celebrate elevate until we fly yeah momove your feet until you levitate come on lets elevate elevate song by bigtimerush spotify bigtimerush popmusic spotify billboard mtv btr,['https://open.spotify.com/track/3G8Sk6j8DHR6TBxMLPNYU1?si=mzH21aiNRZSBPmCJ7_H3Mg']
